Date,Open,High,Low,Close,Adj Close,Volume
25/10/2019,134.119995,135.929993,134.100006,135.440002,132.475662,2579100
28/10/2019,136,136.630005,135.449997,135.970001,132.994049,3225700
29/10/2019,135.419998,135.570007,133.440002,133.820007,130.891113,4160700
30/10/2019,133.830002,135.279999,133.199997,135.25,132.28981,2252700
31/10/2019,135.110001,135.25,133.229996,133.729996,130.803085,3412100
01/11/2019,134.5,135.559998,134.089996,135.529999,132.56369,3089800
04/11/2019,136.240005,137.740005,136.229996,137.669998,134.656845,3335400
05/11/2019,137.800003,138.759995,137.630005,137.889999,134.87204,3015000
06/11/2019,138,138.779999,137.550003,138.779999,135.742554,4477300
07/11/2019,137.869995,139.139999,137.580002,137.690002,136.267075,4073800
08/11/2019,137.580002,137.610001,136.160004,137.610001,136.187897,2278400
11/11/2019,137.199997,137.199997,135,135.470001,134.070023,2568000
12/11/2019,135.869995,136.660004,135.020004,135.589996,134.188782,3046500
13/11/2019,135.389999,135.580002,133.850006,134.479996,133.09024,2918400
14/11/2019,134.130005,134.330002,133.330002,134,132.615204,4231300
15/11/2019,134.389999,135.119995,134.029999,134.399994,133.011078,3262500
18/11/2019,134.300003,134.479996,133.229996,134.309998,132.921997,3210400
19/11/2019,134.880005,135.380005,134.460007,134.520004,133.129837,2995000
20/11/2019,134.059998,134.460007,132.75,133.199997,131.823471,4138200
21/11/2019,133.399994,134.169998,132.979996,133.839996,132.456863,3345300
22/11/2019,134.190002,134.649994,133.589996,134.339996,132.951691,3297500
25/11/2019,134.470001,136,134.350006,135.970001,134.56485,2590100
26/11/2019,136.149994,136.149994,134.770004,135.089996,133.693939,3793200
27/11/2019,135.350006,135.710007,133.619995,133.770004,132.387589,3280900
29/11/2019,133.600006,134.520004,133.029999,134.449997,133.060562,1825300
02/12/2019,134.449997,134.5,132.479996,132.910004,131.536484,3067100
03/12/2019,132,132.440002,130.690002,132.119995,130.754639,3642500
04/12/2019,132.860001,133.679993,131.960007,131.990005,130.625992,3530000
05/12/2019,132.990005,133.240005,131.630005,131.910004,130.546814,3595400
06/12/2019,132.75,133.889999,132.699997,133.220001,131.843277,3437500
09/12/2019,133.350006,134.589996,133.259995,133.919998,132.536041,2968500
10/12/2019,133.919998,134.839996,133.559998,133.910004,132.526138,3480400
11/12/2019,134.110001,134.509995,133.669998,133.759995,132.377686,3953300
12/12/2019,133.699997,135.660004,133.660004,135.320007,133.92157,4824100
13/12/2019,134.75,135.5,134.009995,134.210007,132.823044,2535000
16/12/2019,134.940002,135.449997,133.850006,134.130005,132.743866,3049200
17/12/2019,134.279999,134.690002,133.460007,134.220001,132.832932,2907200
18/12/2019,134.550003,135,134.149994,134.410004,133.020981,3101800
19/12/2019,134.460007,134.729996,134.190002,134.559998,133.169418,3866500
20/12/2019,135.740005,136.419998,134.949997,135.589996,134.188782,7111800
23/12/2019,135.779999,136.149994,135,135.550003,134.1492,2803200
24/12/2019,135.610001,135.619995,134.610001,134.979996,133.585083,1202100
26/12/2019,134.979996,135.309998,134.649994,134.910004,133.515808,2129700
27/12/2019,135,135.75,134.869995,135.270004,133.872086,2752200
30/12/2019,135.199997,135.300003,132.5,132.809998,131.4375,4118900
31/12/2019,132.529999,134.119995,132.399994,134.039993,132.654785,3777500
02/01/2020,135,135.919998,134.770004,135.419998,134.020538,3148600
03/01/2020,133.570007,134.860001,133.559998,134.339996,132.951691,2373700
06/01/2020,133.419998,134.240005,133.199997,134.100006,132.714188,2425500
07/01/2020,133.690002,134.960007,133.399994,134.190002,132.803253,3090800
08/01/2020,134.509995,135.860001,133.919998,135.309998,133.911667,4346000
09/01/2020,135.740005,136.789993,135.309998,136.740005,135.326904,3730600
10/01/2020,137,137.869995,136.309998,136.690002,135.27742,3255400
13/01/2020,135.479996,136.639999,135.070007,136.600006,135.188354,3531000
14/01/2020,136.279999,137.139999,135.550003,135.820007,134.416412,3681000
15/01/2020,136,138.059998,135.710007,136.619995,135.20813,4045900
16/01/2020,137.320007,138.190002,137.009995,137.979996,136.554077,4320900
17/01/2020,136.539993,138.330002,136.160004,138.309998,136.880661,5623300
21/01/2020,137.809998,139.350006,137.600006,139.169998,137.731781,7244100
22/01/2020,143.320007,145.789993,142.550003,143.889999,142.403,16470400
23/01/2020,144.199997,144.410004,142.149994,142.869995,141.393539,5657800
24/01/2020,143.389999,143.919998,140.460007,140.559998,139.107422,5580200
27/01/2020,138.5,140.070007,138.100006,138.619995,137.187454,4166600
28/01/2020,139.5,140.470001,138.75,139.550003,138.107864,3451600
29/01/2020,139.169998,139.580002,137.600006,137.690002,136.267075,3053800
30/01/2020,136.759995,136.970001,134.970001,136.770004,135.356583,5057900
31/01/2020,142.899994,144.050003,140.789993,143.729996,142.244659,18994600
03/02/2020,144.25,147.279999,143.899994,146.270004,144.758408,8887500
04/02/2020,147.779999,149.380005,146.880005,149.110001,147.569061,5621000
05/02/2020,150.210007,157.440002,150.149994,156.330002,154.714447,14386800
06/02/2020,156.820007,158.75,155.419998,156.759995,155.139999,8400500
07/02/2020,154.550003,155.539993,152.919998,153.410004,153.410004,6423400
10/02/2020,152.970001,154.440002,151.580002,154.429993,154.429993,5239800
11/02/2020,155.119995,155.220001,152.729996,153.479996,153.479996,3835100
12/02/2020,153.75,155.600006,153.520004,155.309998,155.309998,4437800
